IRIS_CODE;POPULATION_ACTIVE;Elèv.Etud.Stag.non_rémunérés_15-64_ans;Retraités_ou_Pré__15-64_ans;Autres_inactifs_15-64_ans;CSP+;CSP-;Actifs_occ_15_ans_ou_plus_voiture;Actifs_occ_15_ans_ou_plus_TC;0-2_ans;3-5_ans;6-10_ans;11-17_ans;18-24_ans;25-39_ans;40-54_ans;55-64_ans;65-79_ans;80_ans_et_+;Enseignement_sup;Sans_diplôme_ou_CEP_ou_BEPC;CAP_BEP_BAC_PRO;Men_1_personne_;Men_Autres_sans_famille_;Men_fam_princ_Couple_sans_enfant_;Men_fam_princ_Couple_avec_enfants_;Men_fam_princ_Famille_mono_;Fam_Couple_avec_enfants_;Fam_Monoparentales_;Fam_Couple_sans_enfant_
751207806;0.85;0.49;0.17;0.33;0.72;0.28;0.11;0.67;0.04;0.04;0.05;0.07;0.09;0.25;0.22;0.11;0.1;0.05;0.57;0.17;0.26;0.48;0.03;0.38;0.41;0.21;0.41;0.21;0.38
771310301;0.77;0.36;0.28;0.37;0.36;0.63;0.62;0.23;0.04;0.04;0.07;0.09;0.08;0.18;0.2;0.13;0.12;0.06;0.18;0.33;0.49;0.38;0.01;0.33;0.38;0.28;0.38;0.28;0.34
920400401;0.86;0.61;0.19;0.19;0.83;0.17;0.25;0.54;0.04;0.04;0.05;0.07;0.08;0.29;0.19;0.09;0.11;0.05;0.69;0.12;0.19;0.47;0.03;0.5;0.38;0.12;0.38;0.13;0.49
930310303;0.8;0.45;0.09;0.47;0.3;0.7;0.29;0.64;0.06;0.05;0.08;0.11;0.12;0.25;0.18;0.1;0.05;0.01;0.21;0.37;0.42;0.37;0.03;0.17;0.5;0.34;0.49;0.34;0.17
751114410;0.83;0.58;0.18;0.24;0.84;0.16;0.1;0.74;0.03;0.02;0.05;0.06;0.08;0.24;0.19;0.1;0.15;0.08;0.66;0.15;0.2;0.51;0.03;0.5;0.34;0.16;0.34;0.16;0.5
751135003;0.77;0.56;0.13;0.31;0.51;0.49;0.15;0.66;0.03;0.03;0.05;0.08;0.1;0.18;0.21;0.14;0.14;0.04;0.35;0.35;0.3;0.34;0.05;0.27;0.46;0.27;0.45;0.28;0.27
913450101;0.82;0.42;0.24;0.34;0.51;0.49;0.6;0.27;0.05;0.04;0.05;0.07;0.09;0.26;0.18;0.12;0.1;0.04;0.31;0.3;0.39;0.41;0.02;0.35;0.43;0.22;0.42;0.23;0.35
940180101;0.82;0.59;0.15;0.26;0.8;0.2;0.25;0.57;0.05;0.04;0.06;0.07;0.08;0.26;0.2;0.1;0.09;0.05;0.63;0.14;0.23;0.41;0.03;0.34;0.52;0.14;0.51;0.14;0.34
916570110;0.81;0.6;0.1;0.29;0.48;0.52;0.51;0.39;0.05;0.07;0.11;0.12;0.08;0.17;0.21;0.08;0.07;0.04;0.29;0.34;0.37;0.22;0.01;0.15;0.63;0.22;0.61;0.23;0.15
920500301;0.85;0.55;0.14;0.3;0.66;0.34;0.37;0.44;0.05;0.05;0.07;0.06;0.08;0.29;0.2;0.08;0.07;0.04;0.52;0.19;0.28;0.44;0.02;0.35;0.47;0.18;0.47;0.18;0.35
930080101;0.64;0.46;0.06;0.48;0.39;0.61;0.36;0.51;0.06;0.05;0.08;0.09;0.14;0.26;0.21;0.06;0.05;0.01;0.24;0.45;0.31;0.41;0.04;0.25;0.56;0.18;0.56;0.19;0.26
774450203;0.78;0.41;0.12;0.47;0.35;0.65;0.53;0.39;0.06;0.07;0.1;0.11;0.1;0.24;0.19;0.08;0.05;0.01;0.2;0.34;0.45;0.25;0.02;0.15;0.59;0.26;0.59;0.26;0.15
770830102;0.81;0.47;0.17;0.36;0.57;0.43;0.49;0.43;0.05;0.05;0.06;0.09;0.08;0.25;0.2;0.1;0.08;0.04;0.38;0.24;0.39;0.34;0.02;0.33;0.46;0.21;0.45;0.22;0.33
786420102;0.78;0.53;0.22;0.26;0.68;0.32;0.47;0.43;0.03;0.04;0.07;0.1;0.09;0.16;0.21;0.13;0.12;0.07;0.43;0.21;0.36;0.34;0.02;0.33;0.45;0.21;0.45;0.21;0.34
955000701;0.8;0.4;0.17;0.43;0.45;0.55;0.5;0.36;0.06;0.05;0.07;0.08;0.08;0.27;0.16;0.1;0.1;0.03;0.31;0.27;0.43;0.32;0.02;0.29;0.48;0.23;0.47;0.23;0.3
920040502;0.85;0.46;0.12;0.42;0.61;0.39;0.35;0.52;0.06;0.06;0.06;0.06;0.08;0.35;0.19;0.09;0.04;0.01;0.49;0.19;0.32;0.41;0.04;0.32;0.49;0.19;0.48;0.2;0.32
911030105;0.77;0.43;0.19;0.37;0.59;0.41;0.57;0.33;0.05;0.05;0.09;0.11;0.07;0.18;0.2;0.14;0.08;0.02;0.37;0.25;0.38;0.23;0.01;0.28;0.51;0.21;0.5;0.22;0.28
940220103;0.81;0.42;0.18;0.41;0.62;0.38;0.33;0.56;0.04;0.04;0.06;0.07;0.07;0.27;0.18;0.09;0.12;0.06;0.38;0.27;0.35;0.38;0.06;0.41;0.41;0.18;0.41;0.18;0.42
770830101;0.76;0.52;0.3;0.18;0.67;0.33;0.6;0.33;0.02;0.02;0.07;0.11;0.09;0.13;0.22;0.15;0.14;0.05;0.4;0.2;0.4;0.22;0.01;0.4;0.49;0.1;0.49;0.11;0.41
912230107;0.75;0.56;0.07;0.37;0.35;0.65;0.57;0.3;0.04;0.05;0.1;0.16;0.1;0.17;0.22;0.08;0.05;0.02;0.22;0.37;0.41;0.23;0.01;0.17;0.67;0.16;0.66;0.18;0.17
950180402;0.77;0.45;0.11;0.44;0.42;0.58;0.45;0.4;0.07;0.07;0.09;0.09;0.1;0.23;0.21;0.08;0.05;0.02;0.25;0.33;0.42;0.24;0.03;0.2;0.59;0.21;0.58;0.21;0.21
920200112;0.84;0.59;0.18;0.23;0.79;0.21;0.38;0.46;0.04;0.05;0.06;0.07;0.06;0.22;0.24;0.11;0.08;0.09;0.59;0.14;0.27;0.37;0.02;0.34;0.51;0.15;0.51;0.15;0.34
915210102;0.85;0.46;0.17;0.37;0.55;0.45;0.56;0.38;0.07;0.05;0.08;0.07;0.06;0.26;0.18;0.1;0.08;0.05;0.35;0.27;0.39;0.31;0.02;0.35;0.48;0.17;0.49;0.17;0.34
940810212;0.74;0.51;0.19;0.29;0.6;0.4;0.44;0.42;0.03;0.03;0.05;0.1;0.1;0.19;0.2;0.13;0.13;0.04;0.34;0.3;0.36;0.3;0.03;0.36;0.46;0.18;0.45;0.18;0.37
940280408;0.77;0.49;0.16;0.35;0.41;0.59;0.36;0.52;0.04;0.03;0.07;0.07;0.09;0.21;0.2;0.13;0.1;0.06;0.27;0.38;0.35;0.32;0.04;0.29;0.53;0.19;0.53;0.19;0.28
930070112;0.77;0.37;0.15;0.49;0.41;0.59;0.4;0.5;0.06;0.06;0.07;0.08;0.08;0.26;0.19;0.08;0.08;0.05;0.25;0.39;0.36;0.29;0.03;0.32;0.53;0.15;0.52;0.16;0.32
916910102;0.81;0.46;0.29;0.25;0.63;0.37;0.4;0.51;0.05;0.04;0.07;0.08;0.08;0.2;0.2;0.11;0.11;0.06;0.4;0.19;0.41;0.28;0.02;0.35;0.49;0.15;0.49;0.16;0.35
783350101;0.76;0.34;0.26;0.4;0.46;0.54;0.72;0.21;0.03;0.05;0.08;0.1;0.08;0.19;0.22;0.12;0.1;0.03;0.25;0.3;0.45;0.21;0.01;0.35;0.51;0.14;0.5;0.15;0.35
930270105;0.77;0.38;0.09;0.52;0.28;0.72;0.26;0.68;0.05;0.05;0.07;0.1;0.08;0.25;0.19;0.1;0.08;0.03;0.21;0.46;0.33;0.31;0.06;0.26;0.5;0.24;0.5;0.24;0.26
751124619;0.81;0.56;0.2;0.24;0.8;0.2;0.11;0.67;0.03;0.03;0.05;0.07;0.08;0.24;0.19;0.12;0.13;0.06;0.58;0.17;0.24;0.46;0.03;0.42;0.39;0.19;0.39;0.19;0.42
930140103;0.63;0.42;0.07;0.51;0.25;0.75;0.44;0.49;0.04;0.06;0.09;0.13;0.13;0.18;0.18;0.11;0.07;0.01;0.11;0.59;0.3;0.14;0.02;0.22;0.54;0.24;0.53;0.24;0.22
771830101;0.79;0.38;0.19;0.42;0.45;0.55;0.46;0.45;0.04;0.03;0.06;0.08;0.08;0.2;0.2;0.11;0.12;0.07;0.25;0.31;0.43;0.38;0.01;0.32;0.46;0.22;0.46;0.22;0.32
751124613;0.82;0.61;0.2;0.19;0.71;0.29;0.1;0.69;0.04;0.03;0.06;0.08;0.09;0.24;0.19;0.12;0.1;0.06;0.55;0.17;0.28;0.4;0.04;0.32;0.38;0.29;0.38;0.3;0.32
930070119;0.7;0.39;0.09;0.52;0.39;0.61;0.52;0.42;0.05;0.06;0.11;0.09;0.09;0.21;0.18;0.08;0.1;0.03;0.14;0.5;0.36;0.25;0.02;0.25;0.58;0.17;0.58;0.16;0.26
914320101;0.81;0.54;0.24;0.22;0.56;0.44;0.72;0.19;0.05;0.05;0.07;0.08;0.09;0.24;0.2;0.1;0.09;0.03;0.33;0.22;0.45;0.26;0.02;0.31;0.56;0.13;0.55;0.14;0.31
930500102;0.81;0.5;0.2;0.3;0.58;0.42;0.36;0.55;0.05;0.04;0.06;0.09;0.07;0.29;0.21;0.09;0.06;0.03;0.42;0.18;0.4;0.35;0.02;0.32;0.55;0.13;0.55;0.14;0.31
956370101;0.78;0.49;0.22;0.29;0.63;0.37;0.61;0.3;0.04;0.05;0.09;0.11;0.08;0.21;0.2;0.14;0.06;0.01;0.46;0.14;0.41;0.25;0.01;0.26;0.53;0.2;0.53;0.2;0.27
930550502;0.82;0.35;0.09;0.56;0.51;0.49;0.18;0.66;0.07;0.06;0.08;0.06;0.06;0.31;0.19;0.08;0.06;0.03;0.34;0.39;0.27;0.4;0.06;0.29;0.49;0.22;0.49;0.22;0.3
930070105;0.73;0.38;0.17;0.45;0.48;0.52;0.53;0.42;0.05;0.05;0.06;0.1;0.09;0.21;0.19;0.1;0.1;0.06;0.21;0.41;0.38;0.27;0.02;0.3;0.58;0.12;0.57;0.13;0.3
772850102;0.73;0.41;0.12;0.47;0.3;0.7;0.42;0.49;0.05;0.06;0.11;0.11;0.08;0.22;0.19;0.11;0.05;0.01;0.21;0.35;0.44;0.26;0.04;0.21;0.48;0.31;0.47;0.32;0.21
920200109;0.84;0.5;0.27;0.23;0.76;0.24;0.37;0.46;0.04;0.05;0.06;0.07;0.05;0.23;0.24;0.13;0.07;0.06;0.59;0.14;0.27;0.45;0.02;0.32;0.5;0.18;0.5;0.18;0.32
930010302;0.74;0.36;0.1;0.53;0.26;0.74;0.23;0.68;0.05;0.07;0.1;0.1;0.09;0.2;0.19;0.1;0.07;0.03;0.11;0.54;0.35;0.28;0.03;0.14;0.51;0.35;0.51;0.35;0.14
770530101;0.79;0.43;0.24;0.32;0.53;0.47;0.73;0.13;0.03;0.04;0.07;0.11;0.07;0.18;0.2;0.1;0.11;0.09;0.26;0.26;0.48;0.32;0.01;0.38;0.44;0.18;0.44;0.18;0.38
773160101;0.78;0.43;0.34;0.23;0.65;0.35;0.56;0.28;0.03;0.03;0.06;0.09;0.06;0.15;0.21;0.13;0.15;0.09;0.35;0.27;0.38;0.32;0.01;0.46;0.41;0.13;0.41;0.14;0.45
773730503;0.8;0.47;0.25;0.28;0.53;0.47;0.65;0.23;0.04;0.05;0.07;0.07;0.09;0.23;0.18;0.09;0.09;0.08;0.28;0.26;0.45;0.3;0.02;0.34;0.52;0.14;0.52;0.14;0.34
930790102;0.76;0.47;0.08;0.45;0.36;0.64;0.39;0.54;0.06;0.04;0.07;0.1;0.12;0.22;0.19;0.1;0.09;0.02;0.22;0.41;0.37;0.26;0.05;0.23;0.54;0.23;0.53;0.24;0.23
913770106;0.81;0.64;0.21;0.15;0.75;0.25;0.47;0.4;0.03;0.02;0.05;0.1;0.1;0.22;0.23;0.12;0.1;0.03;0.61;0.12;0.26;0.39;0.03;0.37;0.46;0.17;0.46;0.17;0.37
786240101;0.79;0.52;0.17;0.31;0.76;0.24;0.65;0.27;0.03;0.03;0.08;0.11;0.07;0.14;0.23;0.14;0.12;0.04;0.47;0.19;0.34;0.22;0.01;0.37;0.54;0.09;0.54;0.09;0.37
930610106;0.79;0.47;0.15;0.38;0.46;0.54;0.2;0.6;0.04;0.03;0.07;0.09;0.08;0.21;0.24;0.1;0.11;0.02;0.32;0.3;0.38;0.41;0.02;0.28;0.48;0.23;0.48;0.23;0.29
953060109;0.8;0.61;0.23;0.16;0.78;0.22;0.54;0.37;0.03;0.03;0.08;0.09;0.09;0.16;0.24;0.14;0.1;0.05;0.52;0.16;0.31;0.29;0.02;0.34;0.54;0.12;0.54;0.12;0.34
772840702;0.78;0.38;0.21;0.42;0.44;0.56;0.58;0.32;0.05;0.05;0.09;0.11;0.08;0.21;0.16;0.1;0.12;0.04;0.23;0.35;0.42;0.33;0.03;0.3;0.51;0.19;0.5;0.2;0.3
953060103;0.75;0.41;0.25;0.34;0.7;0.3;0.57;0.35;0.04;0.05;0.08;0.1;0.08;0.19;0.21;0.1;0.11;0.03;0.36;0.28;0.36;0.19;0.02;0.35;0.55;0.1;0.55;0.11;0.35
920240601;0.82;0.46;0.14;0.39;0.68;0.32;0.23;0.54;0.05;0.04;0.07;0.07;0.07;0.24;0.22;0.11;0.09;0.04;0.47;0.22;0.31;0.4;0.03;0.31;0.45;0.24;0.45;0.24;0.31
772940202;0.77;0.45;0.31;0.23;0.55;0.45;0.61;0.29;0.04;0.04;0.07;0.09;0.09;0.16;0.22;0.14;0.11;0.04;0.25;0.31;0.44;0.29;0.02;0.34;0.52;0.14;0.52;0.14;0.34
913260101;0.87;0.45;0.21;0.34;0.67;0.33;0.27;0.67;0.05;0.05;0.05;0.05;0.09;0.34;0.16;0.07;0.09;0.05;0.5;0.18;0.31;0.5;0.03;0.42;0.38;0.2;0.38;0.2;0.42
953060102;0.77;0.42;0.19;0.39;0.6;0.4;0.65;0.27;0.04;0.06;0.09;0.13;0.06;0.2;0.22;0.09;0.08;0.02;0.31;0.27;0.42;0.16;0.01;0.29;0.62;0.1;0.61;0.1;0.29
771690101;0.82;0.48;0.29;0.23;0.66;0.34;0.6;0.33;0.04;0.04;0.07;0.09;0.07;0.23;0.2;0.12;0.1;0.04;0.43;0.19;0.38;0.3;0.01;0.31;0.47;0.22;0.47;0.23;0.3
771080501;0.83;0.39;0.24;0.38;0.5;0.5;0.43;0.46;0.04;0.05;0.08;0.08;0.05;0.21;0.19;0.1;0.12;0.08;0.3;0.3;0.39;0.38;0.01;0.36;0.39;0.26;0.39;0.26;0.36
782080108;0.83;0.65;0.15;0.21;0.62;0.38;0.63;0.25;0.04;0.05;0.08;0.1;0.12;0.24;0.23;0.09;0.03;0.01;0.45;0.15;0.4;0.4;0.02;0.26;0.58;0.16;0.58;0.17;0.26
773330101;0.75;0.4;0.26;0.35;0.4;0.6;0.65;0.19;0.04;0.05;0.08;0.1;0.09;0.17;0.21;0.11;0.11;0.04;0.17;0.39;0.44;0.3;0.01;0.33;0.51;0.16;0.5;0.17;0.33
751187017;0.82;0.4;0.08;0.51;0.75;0.25;0.04;0.73;0.03;0.03;0.04;0.06;0.1;0.35;0.19;0.11;0.07;0.02;0.62;0.18;0.21;0.5;0.1;0.52;0.3;0.18;0.3;0.17;0.53
784900112;0.79;0.58;0.19;0.23;0.56;0.44;0.64;0.27;0.04;0.04;0.07;0.12;0.1;0.22;0.23;0.12;0.06;0.01;0.4;0.17;0.43;0.28;0.03;0.26;0.49;0.24;0.49;0.25;0.26
930510202;0.77;0.52;0.24;0.25;0.61;0.39;0.5;0.42;0.03;0.02;0.07;0.09;0.1;0.16;0.23;0.12;0.12;0.06;0.35;0.27;0.38;0.24;0.03;0.41;0.47;0.12;0.46;0.12;0.42
770830202;0.8;0.49;0.18;0.34;0.51;0.49;0.37;0.56;0.05;0.06;0.08;0.09;0.09;0.25;0.19;0.11;0.06;0.01;0.34;0.23;0.43;0.24;0.03;0.24;0.48;0.28;0.47;0.28;0.24
951270114;0.74;0.46;0.15;0.39;0.47;0.53;0.43;0.46;0.05;0.05;0.07;0.08;0.1;0.28;0.17;0.09;0.1;0.01;0.35;0.26;0.39;0.34;0.04;0.29;0.53;0.19;0.51;0.21;0.28
930290603;0.8;0.36;0.14;0.5;0.48;0.52;0.49;0.4;0.06;0.05;0.06;0.06;0.1;0.27;0.18;0.09;0.09;0.05;0.27;0.37;0.36;0.35;0.02;0.34;0.51;0.15;0.5;0.15;0.35
940410203;0.76;0.57;0.1;0.33;0.63;0.37;0.22;0.59;0.04;0.04;0.06;0.07;0.12;0.24;0.2;0.11;0.09;0.04;0.45;0.23;0.32;0.47;0.04;0.33;0.43;0.23;0.43;0.23;0.33
916920107;0.78;0.38;0.16;0.45;0.45;0.55;0.53;0.35;0.07;0.06;0.08;0.09;0.07;0.23;0.18;0.1;0.09;0.02;0.36;0.29;0.35;0.29;0.02;0.23;0.56;0.21;0.56;0.21;0.23
751145401;0.44;0.96;0;0.03;0.86;0.14;0.02;0.92;0;0;0;0;0.51;0.44;0.03;0.01;0;0;0.95;0.01;0.05;0.74;0;0.67;0.24;0.1;0.24;0.1;0.67
786740101;0.79;0.53;0.19;0.28;0.72;0.28;0.68;0.23;0.04;0.04;0.07;0.1;0.08;0.2;0.23;0.11;0.08;0.03;0.54;0.16;0.3;0.3;0.01;0.3;0.55;0.14;0.55;0.14;0.3
950180101;0.8;0.43;0.16;0.41;0.57;0.43;0.35;0.54;0.06;0.06;0.06;0.09;0.08;0.25;0.2;0.1;0.08;0.03;0.39;0.26;0.35;0.36;0.03;0.29;0.52;0.19;0.51;0.2;0.29
771080101;0.74;0.43;0.25;0.32;0.44;0.56;0.64;0.29;0.04;0.04;0.07;0.11;0.1;0.17;0.2;0.14;0.11;0.02;0.24;0.33;0.43;0.2;0.02;0.32;0.54;0.14;0.53;0.16;0.31
920400601;0.81;0.68;0.17;0.14;0.82;0.18;0.24;0.56;0.04;0.04;0.06;0.08;0.1;0.26;0.25;0.08;0.07;0.02;0.69;0.11;0.2;0.46;0.01;0.32;0.48;0.2;0.48;0.2;0.32
751135110;0.83;0.52;0.13;0.35;0.68;0.32;0.14;0.64;0.04;0.02;0.04;0.06;0.07;0.22;0.24;0.1;0.13;0.08;0.55;0.18;0.26;0.47;0.02;0.42;0.47;0.11;0.46;0.12;0.42
916910105;0.82;0.42;0.34;0.23;0.53;0.47;0.41;0.48;0.04;0.04;0.08;0.1;0.07;0.17;0.21;0.1;0.12;0.06;0.32;0.27;0.42;0.32;0.01;0.28;0.44;0.27;0.44;0.28;0.28
920200101;0.8;0.53;0.2;0.27;0.73;0.27;0.25;0.58;0.05;0.03;0.04;0.08;0.08;0.25;0.22;0.12;0.09;0.03;0.51;0.21;0.29;0.4;0.03;0.32;0.48;0.2;0.47;0.21;0.32
920490117;0.81;0.53;0.17;0.3;0.76;0.24;0.23;0.5;0.04;0.03;0.05;0.09;0.07;0.23;0.21;0.11;0.12;0.05;0.59;0.17;0.24;0.4;0.03;0.42;0.44;0.14;0.44;0.14;0.42
751155705;0.78;0.61;0.1;0.29;0.73;0.27;0.13;0.65;0.04;0.03;0.05;0.08;0.09;0.23;0.21;0.12;0.1;0.05;0.57;0.22;0.21;0.43;0.03;0.34;0.41;0.25;0.4;0.25;0.34
916910106;0.78;0.53;0.22;0.25;0.71;0.29;0.47;0.39;0.03;0.03;0.06;0.1;0.08;0.2;0.22;0.12;0.11;0.03;0.46;0.19;0.35;0.31;0.02;0.38;0.47;0.15;0.46;0.15;0.39
774640101;0.83;0.45;0.27;0.28;0.53;0.47;0.42;0.45;0.05;0.05;0.07;0.08;0.08;0.27;0.19;0.1;0.07;0.03;0.37;0.24;0.39;0.38;0.02;0.34;0.4;0.26;0.4;0.26;0.34
751155710;0.78;0.55;0.17;0.28;0.79;0.21;0.14;0.67;0.03;0.03;0.04;0.06;0.11;0.26;0.18;0.11;0.13;0.06;0.66;0.14;0.21;0.51;0.04;0.49;0.37;0.14;0.37;0.14;0.49
952800102;0.75;0.39;0.16;0.46;0.37;0.63;0.55;0.4;0.04;0.04;0.06;0.09;0.09;0.21;0.21;0.1;0.11;0.04;0.19;0.43;0.38;0.35;0.02;0.3;0.53;0.17;0.52;0.18;0.3
940280215;0.82;0.56;0.07;0.37;0.65;0.35;0.4;0.5;0.07;0.07;0.08;0.07;0.1;0.32;0.18;0.07;0.04;0.01;0.51;0.2;0.28;0.3;0.03;0.27;0.6;0.13;0.59;0.13;0.28
940790109;0.73;0.58;0.15;0.28;0.55;0.44;0.42;0.48;0.04;0.03;0.06;0.1;0.11;0.21;0.19;0.1;0.09;0.07;0.32;0.25;0.43;0.41;0.01;0.33;0.47;0.21;0.46;0.21;0.33
930100302;0.78;0.54;0.13;0.32;0.47;0.53;0.37;0.56;0.06;0.06;0.1;0.11;0.09;0.22;0.2;0.07;0.05;0.05;0.29;0.33;0.38;0.25;0.02;0.17;0.62;0.21;0.62;0.21;0.17
930310601;0.76;0.46;0.15;0.4;0.52;0.48;0.39;0.52;0.07;0.04;0.07;0.06;0.08;0.24;0.16;0.1;0.12;0.05;0.34;0.3;0.36;0.35;0.03;0.39;0.51;0.11;0.5;0.11;0.38
940410201;0.78;0.5;0.13;0.36;0.53;0.47;0.24;0.62;0.05;0.05;0.07;0.08;0.1;0.27;0.21;0.11;0.05;0.02;0.37;0.36;0.28;0.34;0.04;0.29;0.5;0.21;0.49;0.21;0.29
954240401;0.82;0.37;0.21;0.42;0.44;0.56;0.47;0.44;0.05;0.04;0.08;0.08;0.09;0.26;0.18;0.11;0.06;0.04;0.28;0.32;0.4;0.25;0.02;0.29;0.54;0.17;0.53;0.18;0.29
782970101;0.79;0.53;0.2;0.28;0.62;0.38;0.6;0.27;0.05;0.05;0.07;0.12;0.07;0.19;0.24;0.11;0.1;0.01;0.44;0.22;0.34;0.24;0.01;0.32;0.49;0.2;0.48;0.2;0.32
780050103;0.82;0.38;0.19;0.43;0.48;0.52;0.39;0.55;0.05;0.07;0.08;0.1;0.07;0.27;0.2;0.08;0.06;0.02;0.35;0.27;0.38;0.3;0.02;0.28;0.49;0.22;0.49;0.22;0.29
751114411;0.82;0.68;0.1;0.22;0.82;0.18;0.1;0.7;0.04;0.03;0.05;0.07;0.1;0.28;0.2;0.09;0.1;0.03;0.67;0.13;0.2;0.47;0.05;0.38;0.47;0.15;0.47;0.15;0.38
930661101;0.82;0.41;0.07;0.52;0.47;0.53;0.26;0.62;0.07;0.06;0.09;0.08;0.08;0.32;0.2;0.05;0.04;0.01;0.33;0.34;0.32;0.3;0.08;0.22;0.55;0.23;0.54;0.23;0.23
940780102;0.79;0.52;0.11;0.37;0.35;0.65;0.38;0.53;0.04;0.04;0.06;0.07;0.17;0.29;0.17;0.07;0.06;0.02;0.28;0.35;0.37;0.45;0.04;0.29;0.57;0.14;0.56;0.14;0.3
953060108;0.8;0.48;0.14;0.38;0.54;0.46;0.49;0.43;0.07;0.06;0.1;0.11;0.09;0.25;0.18;0.09;0.05;0.01;0.34;0.27;0.39;0.17;0.01;0.21;0.59;0.2;0.57;0.22;0.21
940790106;0.81;0.44;0.21;0.35;0.62;0.38;0.4;0.52;0.05;0.04;0.04;0.05;0.08;0.28;0.19;0.11;0.1;0.05;0.4;0.22;0.38;0.41;0.03;0.46;0.38;0.16;0.38;0.16;0.46
940740108;0.75;0.4;0.09;0.51;0.41;0.59;0.44;0.47;0.07;0.06;0.07;0.08;0.11;0.29;0.14;0.09;0.08;0.03;0.23;0.38;0.39;0.35;0.01;0.21;0.56;0.22;0.56;0.22;0.22
751208019;0.78;0.5;0.17;0.33;0.61;0.39;0.12;0.71;0.04;0.03;0.06;0.06;0.1;0.24;0.18;0.12;0.12;0.03;0.4;0.25;0.35;0.41;0.06;0.3;0.47;0.23;0.47;0.24;0.3
930270109;0.8;0.41;0.1;0.49;0.33;0.67;0.27;0.61;0.04;0.04;0.08;0.1;0.09;0.25;0.21;0.09;0.06;0.03;0.25;0.46;0.29;0.34;0.05;0.22;0.58;0.2;0.57;0.21;0.22
920600106;0.82;0.54;0.25;0.2;0.7;0.3;0.56;0.27;0.03;0.04;0.08;0.09;0.07;0.21;0.21;0.11;0.11;0.03;0.51;0.15;0.34;0.38;0.01;0.33;0.5;0.17;0.5;0.17;0.33
920730102;0.85;0.48;0.18;0.35;0.83;0.17;0.32;0.48;0.04;0.05;0.07;0.06;0.07;0.3;0.19;0.08;0.08;0.06;0.65;0.15;0.2;0.41;0.04;0.4;0.48;0.11;0.48;0.11;0.41
930010902;0.75;0.39;0.08;0.54;0.38;0.62;0.26;0.59;0.06;0.06;0.08;0.09;0.06;0.26;0.21;0.09;0.07;0.02;0.24;0.44;0.32;0.35;0.07;0.21;0.52;0.27;0.52;0.28;0.21
772840103;0.78;0.48;0.15;0.37;0.53;0.47;0.55;0.31;0.05;0.06;0.08;0.1;0.09;0.19;0.22;0.1;0.09;0.03;0.32;0.25;0.43;0.31;0.01;0.3;0.5;0.2;0.5;0.2;0.3
780050109;0.81;0.48;0.28;0.24;0.63;0.37;0.53;0.4;0.04;0.05;0.07;0.08;0.08;0.21;0.22;0.13;0.09;0.02;0.43;0.17;0.4;0.27;0.01;0.34;0.52;0.14;0.52;0.14;0.34
930510105;0.86;0.49;0.24;0.27;0.66;0.34;0.36;0.49;0.05;0.04;0.05;0.06;0.06;0.28;0.2;0.1;0.11;0.06;0.45;0.2;0.35;0.45;0.03;0.43;0.43;0.14;0.43;0.14;0.43
920400502;0.84;0.56;0.16;0.28;0.72;0.28;0.22;0.6;0.05;0.04;0.04;0.07;0.1;0.29;0.2;0.1;0.09;0.04;0.6;0.15;0.25;0.48;0.03;0.37;0.48;0.15;0.47;0.15;0.37
930011102;0.74;0.37;0.05;0.58;0.3;0.69;0.23;0.67;0.06;0.05;0.08;0.09;0.08;0.29;0.22;0.06;0.05;0.02;0.19;0.54;0.27;0.26;0.1;0.28;0.53;0.19;0.52;0.2;0.28
781240104;0.8;0.59;0.24;0.17;0.85;0.15;0.36;0.5;0.05;0.05;0.07;0.11;0.06;0.18;0.25;0.11;0.07;0.04;0.65;0.11;0.23;0.27;0.01;0.29;0.59;0.12;0.58;0.12;0.29
751197310;0.73;0.47;0.18;0.35;0.55;0.45;0.14;0.7;0.03;0.03;0.05;0.1;0.1;0.16;0.19;0.12;0.14;0.06;0.33;0.37;0.3;0.36;0.05;0.33;0.43;0.24;0.42;0.25;0.33
930050204;0.68;0.41;0.08;0.51;0.25;0.75;0.38;0.56;0.04;0.05;0.08;0.14;0.13;0.17;0.18;0.1;0.09;0.01;0.12;0.54;0.34;0.14;0.03;0.14;0.55;0.31;0.54;0.32;0.14
920480203;0.82;0.55;0.1;0.35;0.68;0.32;0.3;0.52;0.05;0.05;0.07;0.1;0.07;0.24;0.25;0.08;0.08;0.02;0.49;0.19;0.32;0.32;0.02;0.27;0.5;0.23;0.5;0.23;0.27
940410301;0.75;0.54;0.1;0.36;0.5;0.5;0.25;0.55;0.04;0.04;0.06;0.06;0.13;0.24;0.23;0.11;0.09;0.01;0.38;0.36;0.26;0.5;0.05;0.28;0.49;0.22;0.49;0.23;0.28
771080601;0.75;0.45;0.29;0.25;0.62;0.38;0.51;0.4;0.03;0.03;0.07;0.1;0.1;0.15;0.22;0.14;0.12;0.05;0.38;0.26;0.36;0.23;0.02;0.35;0.55;0.1;0.54;0.11;0.35
930481001;0.74;0.36;0.1;0.54;0.41;0.59;0.34;0.53;0.04;0.04;0.1;0.12;0.1;0.21;0.19;0.1;0.08;0.02;0.22;0.43;0.36;0.3;0.05;0.24;0.55;0.21;0.53;0.22;0.24
